IsGot,Path,TimeQuery
True,"[249, 10852, 4079, 8174]",0.09234400000002552,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [6918, 33757]}"
True,"[744, 745, 746, 5350, 4247, 4248]",3.0453260000000455,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.053236999999967,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 17, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [{'region_id': 91, 'days': None}, {'region_id': 8, 'days': None}, {'region_id': 1, 'days': None}, {'region_id': 9, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1730, 26410]}"
True,"[187, 3956, 4834, 5342, 511, 3963, 7021, 7042, 7237, 7362]",1.472221999999988,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [13800, 33800], 'isSelfDriving': 1}"
True,"[187, 317, 7868, 7138, 6281, 7140, 6383, 6384, 6385]",0.37579900000014277,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [13300, 25200], 'isSelfDriving': 1}"
False,[],7.006892999999991,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [], 'pois': [96], 'poiNotGo': [], 'price': [13300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 54}"
False,[],0.12033599999995204,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [84, 63], 'pois': [], 'poiNotGo': [], 'price': [10200, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
True,"[261, 4025, 4026, 4027, 7075, 5343, 182]",1.3915250000000015,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [10200, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
True,"[261, 5155, 3900, 189, 205, 206, 6281, 734, 4837, 4838]",0.6305780000000141,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [13300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
True,"[261, 316, 3900, 318, 319, 5343, 182]",3.4598289999998997,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [0, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
