IsGot,Path,TimeQuery
True,"[249, 250, 4439, 8979, 9246, 2979, 2390]",5.9055079999999975,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [{'region_id': 8, 'days': None}, {'region_id': 1, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2644, 19250]}"
True,"[173, 5075, 3917, 3918]",0.02801600000000093,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1800, 44400], 'isSelfDriving': 1}"
True,"[173, 174, 175, 176, 177, 7038, 3903]",6.198884999999997,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [8400, 24400], 'isSelfDriving': 1}"
True,"[146, 670]",0.0031110000000040827,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[694, 2501, 2502, 3066, 4253, 2963]",2.1605320000000034,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 39788]}"
True,"[694, 2501]",0.0009289999999992915,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[761, 762, 4233, 5351, 5331, 746, 747]",0.4500639999999976,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 27}"
True,"[761, 762, 4233, 5351, 5331, 746, 747]",0.7129930000000044,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 2, 'days': None}, {'region_id': 27, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 27}"
True,"[744, 745, 746, 747]",0.0008660000000020318,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 27, 'departRegionId': 27}"
True,"[744, 745, 746, 747]",0.00087400000000315,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [79], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 27, 'departRegionId': 27}"
True,"[164, 165, 1426, 167]",0.03172999999999604,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 17, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[187, 3900, 739]",0.03191100000000091,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1647, 25152], 'arrivalRegionId': 178, 'departRegionId': 178}"
False,[],7.001190999999999,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [], 'pois': [42], 'poiNotGo': [], 'price': [1647, 25152], 'arrivalRegionId': 178, 'departRegionId': 178}"
True,"[744, 745, 746, 747, 1050, 1051]",0.043779999999998154,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 79, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 27, 'departRegionId': 27}"
False,[],7.001683999999997,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 63, 'days': None}, {'region_id': 59, 'days': None}, {'region_id': 64, 'days': None}, {'region_id': 65, 'days': None}], 'regionNotGo': [], 'pois': [10479], 'poiNotGo': [], 'price': [1647, 25152], 'arrivalRegionId': 178, 'departRegionId': 178}"
True,"[249, 250]",0.00046299999999632746,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[249, 4136, 535]",0.06544099999999275,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [11004, 32555]}"
True,"[533, 534, 535, 3439, 8690, 1755, 6031, 8948]",4.751712999999995,"{'days': [], 'countries': [{'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[164, 165, 1426, 167]",0.0478999999999985,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 17, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1730, 26410]}"
False,[],7.007317999999998,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 17, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [{'region_id': 91, 'days': None}, {'region_id': 8, 'days': None}, {'region_id': 1, 'days': None}, {'region_id': 3, 'days': None}, {'region_id': 104, 'days': None}, {'region_id': 9, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1730, 26410]}"
False,[],7.004156999999992,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 64, 'days': None}, {'region_id': 54, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 65, 'days': None}, {'region_id': 55, 'days': None}, {'region_id': 184, 'days': None}, {'region_id': 187, 'days': None}, {'region_id': 59, 'days': None}, {'region_id': 84, 'days': None}], 'regionNotGo': [], 'pois': [10479, 1126, 474, 464, 3071, 1864, 636, 93, 126, 7873, 117, 10316, 253, 137, 17651], 'poiNotGo': [], 'price': [1647, 25152]}"
False,[],7.003566000000006,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 64, 'days': None}, {'region_id': 54, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 65, 'days': None}, {'region_id': 55, 'days': None}, {'region_id': 184, 'days': None}, {'region_id': 59, 'days': None}, {'region_id': 84, 'days': None}], 'regionNotGo': [], 'pois': [10479, 1126, 474, 464, 3071, 636, 7873, 117, 10316, 253, 137, 17651], 'poiNotGo': [], 'price': [1647, 25152]}"
True,"[694, 2501]",0.0010709999999960473,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1584, 16804]}"
True,"[694, 2501]",0.0011230000000068685,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 72, 'departRegionId': 72}"
True,"[173, 5075, 3917, 3918]",0.02934600000000387,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1647, 25152]}"
True,"[146, 670]",0.002235999999996352,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1873, 15478], 'arrivalRegionId': 17, 'departRegionId': 18}"
True,"[694, 2988, 2832, 2833]",0.12746699999999578,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [69, 70, 2], 'pois': [2080], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[1551, 4066, 1552]",0.015332999999998265,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 76}"
True,"[249, 250, 4079]",0.011467999999993594,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [6918, 33757]}"
True,"[694, 2501, 2502, 3066, 2273]",1.357996,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.000219000000001,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 17, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [{'region_id': 91, 'days': None}, {'region_id': 8, 'days': None}, {'region_id': 1, 'days': None}, {'region_id': 9, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1730, 26410]}"
False,[],7.003305999999995,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [13800, 33800], 'isSelfDriving': 1}"
True,"[173, 174, 175, 344, 345, 4027, 347]",6.444215,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [13300, 25200], 'isSelfDriving': 1}"
True,"[173, 174, 175, 344, 345, 4027, 347]",6.317753999999994,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [], 'pois': [96], 'poiNotGo': [], 'price': [13300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 54}"
False,[],0.017001000000007593,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [84, 63], 'pois': [], 'poiNotGo': [], 'price': [10200, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.000595000000004,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [10200, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.001137,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [13300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.0004909999999825,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [0, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.000725000000017,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [5300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.002791000000002,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [], 'pois': [96], 'poiNotGo': [], 'price': [5300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
True,"[761, 762, 763, 6104, 2976]",0.07157499999999573,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[761, 762, 763, 6104, 2976]",0.0654169999999965,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[956, 957, 958, 959, 960, 961, 2504, 963, 964]",0.0022610000000042874,"{'days': [], 'countries': [{'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[249, 250]",0.0004500000000007276,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2582, 20536], 'isSelfDriving': 1}"
True,"[249, 250]",0.0007080000000030395,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [0, 80000]}"
True,"[761, 762, 763, 6104, 2976]",0.07231999999999061,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[761, 762, 763, 6104, 2976]",0.0704629999999895,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}], 'regionNotGo': [], 'pois': [1380, 6968, 6946], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[533, 534, 535, 3439, 8690, 1755, 6029]",0.9278320000000235,"{'days': [], 'countries': [{'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[533, 534, 535, 3439, 8690, 1755, 6029]",0.9212129999999945,"{'days': [], 'countries': [{'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [8403, 27207]}"
True,"[146, 670]",0.0027139999999974407,"{'days': [], 'countries': [{'country_id': 17, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[956, 957, 958, 959, 960, 961, 2504, 963, 964]",0.0020269999999982247,"{'days': [], 'countries': [{'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2114, 8202]}"
True,"[694, 2501, 2502, 3066, 2760]",1.413173999999998,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [1934], 'poiNotGo': [], 'price': [1647, 25152]}"
True,"[694, 2501, 2502, 3066, 3241]",1.2603649999999789,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [1934], 'poiNotGo': [], 'price': [1647, 25152]}"
True,"[694, 2501]",0.0010709999999960473,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[694, 2501, 2502, 3066, 5705, 4497]",2.0439230000000066,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [1934, 12934, 13052], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[146, 670]",0.0029599999999732063,"{'days': [], 'countries': [{'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[146, 670]",0.003057000000012522,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
False,[],7.0258289999999874,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [{'region_id': 13, 'days': None}], 'regionNotGo': [], 'pois': [1267], 'poiNotGo': [], 'price': [16157, 31825]}"
True,"[694, 2501, 2502, 3066, 3241]",1.373847000000012,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[1397, 1398, 1399, 1400, 1401, 1402, 1403, 1404, 1405, 1406]",0.04714700000002381,"{'days': [], 'countries': [{'country_id': 19, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[146, 6685, 6686, 2574]",0.5723679999999831,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [16157, 31825]}"
True,"[694, 2988, 2832, 2833]",0.1252100000000098,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.001947999999999,"{'days': [], 'countries': [{'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2157, 6325]}"
False,[],7.002378999999991,"{'days': [], 'countries': [{'country_id': 19, 'days': None}], 'regions': [{'region_id': 566, 'days': None}, {'region_id': 731, 'days': None}, {'region_id': 424, 'days': None}], 'regionNotGo': [], 'pois': [917, 2925, 4564], 'poiNotGo': [], 'price': [2357, 21252]}"
True,"[761, 762, 763, 6104, 2976]",0.06880700000002093,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [1380, 6968, 6946], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[694, 2501]",0.001006000000018048,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 72, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[173, 5075, 437, 811, 862, 4966, 864]",4.772515999999996,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 59, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2900, 9300], 'isSelfDriving': 1}"
True,"[694, 2501]",0.0008850000000109048,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2907, 32920]}"
True,"[694, 2501, 2502, 3066, 7310]",1.5643590000000245,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 27, 'days': None}], 'regionNotGo': [], 'pois': [2080, 1510], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[146, 670]",0.0025709999999889988,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1873, 14861], 'arrivalRegionId': 17, 'departRegionId': 18}"
True,"[146, 6685, 6686]",0.36708699999999794,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [{'region_id': 19, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1873, 14861], 'arrivalRegionId': 17, 'departRegionId': 18}"
False,[],7.002864000000017,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}], 'regions': [{'region_id': 91, 'days': None}, {'region_id': 8, 'days': None}, {'region_id': 1, 'days': None}, {'region_id': 12, 'days': None}, {'region_id': 9, 'days': None}, {'region_id': 7, 'days': None}, {'region_id': 13, 'days': None}], 'regionNotGo': [15, 11, 83], 'pois': [], 'poiNotGo': [], 'price': [6625, 35697]}"
True,"[533, 534, 535, 3439, 8690, 1755, 6031, 8948]",4.418650999999983,"{'days': [], 'countries': [{'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2907, 32920]}"
True,"[694, 2501]",0.0013799999999832835,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2900, 13100]}"
True,"[694, 2501, 2502, 3066, 2273]",1.4253909999999905,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[173, 5075, 3917, 3918]",0.017977000000001908,"{'days': [], 'countries': [{'country_id': 2, 'days': None}, {'country_id': 9, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
False,[],7.000126999999992,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [9511], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[694, 2501, 2502, 3066, 4723, 1277]",2.1163799999999924,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.010429000000016,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}, {'region_id': 767, 'days': None}], 'regionNotGo': [], 'pois': [9511, 1558], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.000705000000011,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 65, 'days': None}, {'region_id': 60, 'days': None}], 'regionNotGo': [], 'pois': [1126, 200, 474, 464, 9543, 3106, 506], 'poiNotGo': [], 'price': [3198, 36212], 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.000295999999992,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 65, 'days': None}, {'region_id': 60, 'days': None}], 'regionNotGo': [], 'pois': [1126, 200, 474, 464, 9543, 3106, 506], 'poiNotGo': [], 'price': [3198, 36212], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.0080589999999745,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 2, 'days': None}, {'region_id': 767, 'days': None}], 'regionNotGo': [], 'pois': [9511, 1558], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[694, 2988, 2832, 2833]",0.12748200000001475,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [70], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[694, 2988, 2832, 2833]",0.11405099999998924,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [70, 69, 2], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[744, 745, 2943, 2944]",0.0012389999999982138,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [70, 69, 2, 72], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.003381999999988,"{'days': [], 'countries': [{'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2249, 6603]}"
False,[],0,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2907, 32920], 'arrivalRegionId': 178, 'departRegionId': 178}"
